PlayerId	Team	Since	Till
4153	Nocturns Gaming	2019-01-13	2019
4153	Undead Gaming	2019-05-23	2019
4153	Coliseo Dragons	2020-01-22	2020
4153	Malvinas Gaming	2020-02-26	2020
4153	Furious Argentina	2020-05-17	2020
4153	Nocturns Gaming	2020-11-10	2020
4153	Boca Juniors	2021-01-26	2022
4153	XTEN Esports	2022-05-15	2022
4153	19esports	2022-12-27	2023
4153	PRIMATE	2023-05-30	2023-11-19
4154	Freedom Dive	2016-06-14	2016
4154	Freedom Dive		2023-11-19
4154	LVP	2019-01-24	2023-11-19
4155	LVP	2022-01-24	2023-11-19
4156	LVP	2021-01-26	2023-11-19
4157	LVP	2022-01-27	2023-11-19
4158	Rise Gaming Female	2022-07-21	2022
4158	Miners Female	2022-10-13	2023-11-19
4159	paiN Female	2023-05-17	2023-11-19
4160	Rise Gaming Female	2023-02-26	2023
4161	KLG Academy	2021-01-22	2021
4162	Miners Female	2022-11-26	2023
4163	Meta Gaming	2022-05-12	2022
4164	Isurus Academy	2020-01-23	2020
4164	Globant Emerald	2021-01-05	2021
4165	Wolf Club Esports	2022-03-11	2022
4165	Santiago Wanderers	2022-05-13	2022
4165	Santiago Wanderers	2022-11-02	2022
4165	Santiago Wanderers	2023-01-10	2023
4168	No Name	2022-02-12	2022
4168	Taco Gaming	2022-05-21	2022
4171	Chilly Wolves		2023-11-19
4171	Chilly Chipmunks		2023-11-19
4171	Bethany Lutheran	2021-08-01	2022
4171	WC Developmental	2022-02-14	2022
4171	AOE Randoms	2022-05-15	2022
4171	Supernova	2022-11-23	2023-11-19
4173	Big Gods Jackals	2016-12-08	2017
4173	Columbia College		2023-11-19
4173	Sector 7	2019-06-29	2019
4173	Full Spectrum	2020-02-21	2020
4176	Western University		2023-11-19
4176	Western University		2023-11-19
4176	WC Developmental	2021-04-08	2023-11-19
4176	Wildcard Gaming	2022-02-12	2022
4177	Waterloo		2023-11-19
4177	Waterloo	2021-02-09	2023-11-19
4177	Waterloo	2021-02-09	2022
4177	Goose Gaming	2022-01-08	2022
4178	Infusion	2023-06-08	2023
4180	No Name	2022-02-12	2022
4180	300	2022-05-21	2022
4180	AOE Pump	2022-09-19	2022
4180	Zooby's Kittens	2023-01-26	2023
4181	Supernova	2021-12-03	2023
4181	LiT Esports	2023-06-06	2023-11-19
4183	Miami University	2022-01-01	2023-11-19
4185	Rise Gaming Female	2023-01-17	2023
4186	Rock Solid	2011-09-22	2023-11-19
4186	Dignitas	2011-09-22	2014
4186	CLG	2014-10-31	2015
4186	CLG Black		2023-11-19
4186	Delta Fox	2017-06-02	2017
4186	Meme Stream Team	2018-11-24	2018
4187	Team Dynamic	2012-12-23	2013
4187	Team Coast	2013-01-04	2014
4187	Dignitas	2014-05-02	2016
4187	Apex Gaming	2016-05-19	2016
4187	Apex Pride	2016-06-03	2016
4187	Delta Fox	2017-06-02	2017
4187	Meme Stream Team	2018-11-24	2018
4188	APictureOfAGoose	2012-02-14	2023-11-19
4188	mTw North America	2012-02-14	2012
4188	Monomaniac Ferus	2012-08-22	2012
4188	Meat Playground	2013-01-23	2023-11-19
4188	Cloud9	2013-01-21	2013
4188	CLG		2023-11-19
4188	Quantic Gaming	2013-04-01	2013
4188	Cloud9	2013-05-23	2016
4188	Cloud9 Challenger	2016-04-22	2017
4188	FlyQuest	2017-01-09	2017
4189	Team Frostbite		2023-11-19
4189	Elomingle		2023-11-19
4189	Final Five	2015-06-16	2023-11-19
4189	Vortex	2015-06-22	2023-11-19
4189	Also Known As	2015-11-03	2023-11-19
4189	Dream Team	2016-02-05	2016
4189	TSM	2016-05-18	2017
4189	CLG	2017-11-26	2019
4189	TSM	2019-11-20	2020
4189	TSM Academy	2020-07-15	2020
4189	Dignitas	2021-11-17	2023
4189	Dignitas	2023-04-17	2023-11-19
4190	Storm	2014-09-03	2015
4190	Also Known As		2023-11-19
4190	Enemy	2015-02-17	2023-11-19
4190	CLG Black	2015-11-05	2023-11-19
4190	Team Liquid	2016-01-04	2017
4190	TL Academy	2016-01-22	2016
4190	TL Academy	2016-06-03	2016
4190	Golden Guardians	2017-12-13	2018
4190	Echo Fox	2018-12-06	2019
4190	FOX Academy	2019-01-11	2019
4190	Echo Fox	2019-06-22	2019
4190	Dignitas Academy	2020-01-07	2021
4190	Dignitas	2020-06-26	2020
4190	Team Liquid	2022-06-06	2023-11-19
4191	Illinois		2023-11-19
4191	TM Gaming	2017-12-20	2023-11-19
4191	Tectonic	2017-12-20	2023-11-19
4191	Packa Pappas	2018-04-09	2018
4191	Lowkey Esports	2019-01-02	2019
4191	13Noobz Gaming	2019-04-10	2023-11-19
4191	ANEW Hope	2019-05-14	2019
4191	Team Matrix	2019-07-06	2019
4191	Illinois	2020-07-31	2023-11-19
4191	Issue is Critical	2020-02-10	2020
4191	Wildcard Gaming	2020-05-21	2020
4191	Illinois Wesleyan	2020-07-31	2022
4191	Illinois State	2022-09-01	2022
4191	Illinois State	2022-09-19	2023-11-19
4192	Illinois State	2020-05-01	2023-11-19
4193	Emissary Esports	2019-07-01	2019
4193	Winthrop University	2020-01-09	2021
4193	First Blood Crusade	2020-03-08	2020
4193	Wichita Wolves	2021-04-07	2023-11-19
4193	TSM Amateur	2021-04-29	2021
4193	Taco Gaming	2022-01-01	2022
4193	St. Louis University	2022-01-17	2023
4193	Apex Gigachad	2022-05-14	2022
4193	EG Prodigies	2022-05-17	2022
4193	TSM Challengers	2023-01-15	2023
4193	Komodo	2023-06-08	2023
4193	St. Louis University	2023-08-02	2023-11-19
4194	LVP	2020-01-20	2020
4194	LVP	2022-01-19	2023
4195	LVP	2022-11-01	2023
4195	Reven Esports	2023-05-23	2023-11-19
4196	LVP	2021-01-26	2021
4198	Impunity		2023-11-19
4198	Bloody Gaming	2019-04-10	2023-11-19
4198	FrostFire	2019-07-13	2019
4198	Empyreans	2020-04-17	2020
4198	World Class Empyreans	2020-06-02	2020
4198	TBA	2020-09-17	2020
4198	ANEW Blaze	2021-01-06	2021
4198	Impunity	2021-01-23	2021
4198	AOE Dinka LFGF	2021-10-01	2021
4198	AOE Dream	2021-10-07	2021
4198	Taco Gaming	2022-01-09	2022
4198	Cincinnati Fear	2022-05-20	2022
4198	AOE Gold	2023-01-02	2023
4198	Supernova	2023-06-06	2023-11-19
4199	Dawn Esports	2019-02-20	2023-11-19
4199	Dawn Blaze	2019-06-17	2019
4199	Team Fish Taco	2019-09-29	2023-11-19
4199	Mercenaries		2023-11-19
4199	WC Developmental	2021-10-10	2021
4199	Wildcard Aces	2022-01-08	2022
4199	Wildcard Aces	2022-02-12	2022
4199	RAGE	2022-06-24	2022
4199	Team Fish Taco	2022-09-19	2023
4199	Mirage Alliance	2023-07-06	2023
4200	WC Developmental	2022-02-14	2022
4200	Team Fracture	2022-05-12	2022
4200	Cincinnati Fear	2022-06-13	2022
4200	AOE Gold	2023-01-02	2023
4200	LiT Esports	2023-06-06	2023-11-19
4202	Santos e-Sports	2019-03-03	2019
4202	Uppercut esports	2019-10-05	2019
4202	FURIA	2019-12-10	2020
4202	FURIA Academy	2020-12-17	2021
4202	FURIA	2021-02-06	2021
4202	INTZ	2021-12-08	2022
4202	INTZ Academy	2022-06-13	2022
4202	VKS Academy	2022-12-14	2023-11-19
4203	RED Academy	2023-05-24	2023-11-19
4204	RED Academy	2023-02-17	2023-11-19
4205	RED Academy	2022-06-03	2022
4205	RED Canids	2022-12-14	2023-11-19
4206	Flamengo Academy	2021-12-16	2022
4206	Flamengo Esports	2022-03-19	2022
4206	Flamengo Los Grandes	2022-05-23	2022
4206	FLA Los Grandes Academy	2022-07-11	2022
4206	Fluxo Academy	2022-12-14	2023-11-19
4207	Flamengo Academy	2021-12-16	2022
4207	FLA Los Grandes Academy	2022-05-23	2022
4207	Fluxo Academy	2022-12-14	2023-11-19
4208	CNB Infinity		2023-11-19
4208	Fluxo Academy	2022-12-14	2023-11-19
4209	Miners Academy	2022-06-10	2022
4209	Fluxo Academy	2022-12-14	2023-11-19
4210	paiN Academy	2022-06-03	2023-11-19
4211	paiN Academy	2020-12-15	2023-11-19
4212	Miners Academy	2021-12-14	2022
4212	paiN Academy	2022-12-13	2023-11-19
4213	Rensga Academy	2022-06-06	2022
4213	Rensga Esports	2022-07-01	2022
4213	Malvinas Rise	2023-05-23	2023-11-19
4214	LDM Esports	2021-06-16	2021
4214	Cruzados Esports	2021-08-02	2021
4214	Undead Gaming	2021-11-01	2021
4214	Movistar Optix	2022-01-24	2022
4214	Movistar Optix	2022-05-16	2022
4214	Furious Gaming	2022-11-14	2022
4214	WAP Esports	2023-01-15	2023
4214	Malvinas Rise	2023-05-23	2023
4215	ODIN Gaming	2020-01-31	2020
4215	Azules Academy	2020-05-18	2020
4215	UC Esports	2020-11-09	2020
4215	LDM Esports	2020-12-27	2021
4215	Rebirth eSports	2021-06-09	2021
4215	Rebirth eSports	2021-11-03	2021
4215	Estral Esports	2022-01-07	2022
4215	The Kings	2022-12-28	2023
4215	Malvinas Rise	2023-05-23	2023
4216	Rebirth eSports	2019-11-07	2020
4216	Meta Gaming	2020-06-19	2020
4216	Newstar	2020-11-01	2021
4216	ODIN Gaming	2021-01-08	2021
4216	Dark Horse	2021-05-20	2021
4216	Santiago Wanderers	2021-10-25	2021
4216	Undead Gaming	2022-01-20	2022
4216	Cruzados Esports	2022-05-16	2022
4216	WAP Esports	2022-10-10	2022
4216	Meta Gaming	2023-01-22	2023
4216	Malvinas Rise	2023-07-20	2023
4217	Humanoids5	2019-11-04	2020
4217	LDM Esports	2020-05-18	2020
4217	Stone Movistar	2020-12-28	2022
4217	Meta Gaming	2022-05-12	2022
4217	Eclipse Gaming	2022-10-28	2022
4217	Eclipse Gaming	2023-01-17	2023
4217	Furious Gaming	2023-05-19	2023
4218	Furious Chile	2020-10-30	2020
4218	Santiago Wanderers	2021-01-10	2021
4218	Furious Chile	2021-06-30	2021
4218	Furious Chile	2021-11-09	2021
4218	XTEN Esports	2021-12-25	2022
4218	Furious Gaming	2022-05-13	2022
4218	Santiago Wanderers	2023-02-11	2023
4218	Furious Gaming	2023-05-19	2023
4219	Malvinas Gaming	2019-08-02	2019
4219	Furious Academy	2019-11-04	2020
4219	Furious Argentina	2020-01-18	2020
4219	River Plate	2020-05-25	2021
4219	Pampas	2021-05-14	2021
4219	River Plate	2021-11-04	2022
4219	9z Team	2022-11-03	2023
4219	Boca Juniors	2023-01-18	2023
4219	Furious Gaming	2023-05-19	2023
4220	Malvinas Gaming	2018-01-11	2023-11-19
4220	Rebirth eSports	2019-11-07	2020
4220	Furious Chile	2020-01-14	2022
4220	Furious Gaming	2022-01-20	2022
4220	All Knights	2022-12-05	2023-11-19
4220	Furious Gaming	2023-05-19	2023-11-19
4221	Eternals Gaming	2018-06-09	2018
4221	Andes Esports	2018-07-04	2018
4221	Valorous	2018-12-23	2019
4221	Azules Esports	2019-05-21	2020
4221	Rebirth eSports	2020-05-21	2020
4221	UC Esports	2020-11-09	2020
4221	River Plate	2021-01-20	2021
4221	Furious Chile	2021-05-19	2022
4221	Furious Gaming	2022-01-20	2022
4221	Cruzados Esports	2023-01-21	2023
4221	Furious Gaming	2023-05-19	2023
4222	Cienciano Esports	2020-05-29	2020
4222	WAP Esports	2021-06-29	2021
4222	Newstar	2022-03-07	2022
4222	WAP Esports	2022-05-16	2022
4222	Santiago Wanderers	2023-01-10	2023
4222	Furious Gaming	2023-05-19	2023
4223	UC Esports	2018-01-09	2018
4223	Hafnet eSports	2018-05-15	2019
4223	Coliseo Dragons	2019-01-18	2019
4223	Cream Esports	2019-05-20	2019
4223	Undead Gaming	2019-11-04	2020
4223	Nocturns Gaming	2020-01-16	2020
4223	Undead Gaming	2020-11-03	2020
4223	Leviatan	2020-12-21	2022
4223	CASLA Esports	2021-01-28	2021
4223	Boca Juniors	2022-05-18	2022
4223	Malvinas Gaming	2023-01-17	2023
4223	WAP Esports	2023-05-15	2023
4224	Coliseo Dragons	2020-02-18	2020
4224	Meta Gaming	2020-06-19	2020
4224	Newstar	2021-01-19	2021
4224	Bencheados	2021-05-20	2021
4224	Newstar	2021-07-30	2021
4224	Bencheados	2021-10-18	2021
4224	Meta Gaming	2022-01-23	2022
4224	Rebirth eSports	2022-01-31	2022
4224	WAP Esports	2022-10-10	2023
4225	Cienciano Esports	2020-10-22	2021
4225	Savage	2021-01-26	2021
4225	River Plate	2022-01-24	2022
4225	Undead Gaming	2022-02-16	2022
4225	Estral Esports	2022-07-25	2023
4225	Tomorrow Esports	2023-01-05	2023
4225	Estral Esports	2023-05-31	2023
4225	WAP Esports	2023-07-13	2023
4226	Intel New Indians	2020-05-28	2020
4226	Savage	2021-01-26	2021
4226	Undead Gaming	2022-01-20	2022
4226	KRÜ Esports	2022-05-10	2022
4226	WAP Esports	2022-10-10	2023
4227	Boca Juniors	2022-05-18	2023
4227	WAP Esports	2023-01-15	2023-11-19
4228	Old Hunters		2023-11-19
4228	Malvinas Gaming	2018-01-11	2023-11-19
4228	Undead Gaming	2018-05-22	2019
4228	Dark Crows	2019-02-19	2019
4228	Dark Horse	2019-03-11	2019
4228	Azules Esports	2019-05-22	2020
4228	Azules Academy	2019-11-06	2020
4228	Azules Academy	2020-11-02	2020
4228	Kaos Latin Gamers	2020-12-15	2021
4228	Undead Gaming	2021-05-19	2022
4228	Undead Gaming	2022-05-16	2022
4228	WAP Esports	2023-01-13	2023-11-19
4229	Furious Academy	2019-05-27	2019
4229	Furious Gaming	2019-12-01	2020
4229	Isurus	2020-12-18	2021
4229	XTEN Esports	2021-12-25	2022
4229	INFINITY	2022-12-07	2023
4229	Globant Emerald	2023-07-12	2023
4230	Isurus	2016-05-16	2019
4230	Pixel Esports Club	2018-12-02	2019
4230	Pixel Esports Club	2019-11-29	2020
4230	Kaos Latin Gamers	2020-12-15	2021
4230	Savage	2021-05-18	2021
4230	Pampas	2022-01-24	2022
4230	Eclipse Gaming	2022-10-26	2022
4230	Eclipse Gaming	2023-01-19	2023
4230	Globant Emerald	2023-05-22	2023
4231	Dark Horse	2015-03-10	2015
4231	Isurus	2015-05-15	2019
4231	Furious Gaming	2019-05-11	2021
4231	Furious Chile	2021-01-11	2022
4231	Furious Gaming	2022-01-20	2022
4231	Globant Emerald	2023-01-18	2023-11-19
4232	Boca Juniors	2022-01-25	2022
4232	Newstar	2022-05-13	2022
4232	Furious Gaming	2022-11-14	2022
4232	Malvinas Gaming	2023-01-17	2023
4232	Globant Emerald	2023-06-22	2023
4233	PL Gaming	2017-05-01	2017
4233	Furious Gaming Red	2017-06-10	2017
4233	Rebirth eSports	2017-11-23	2018
4233	Kaos Latin Gamers	2018-11-30	2019
4233	Furious Gaming	2019-05-11	2019
4233	Rainbow7	2019-12-05	2021
4233	Leviatan	2022-01-15	2022
4233	Estral Esports	2022-05-22	2023
4233	Globant Emerald	2023-05-22	2023-11-19
4234	Dark Horse	2016-09-12	2016
4234	Furious Gaming	2016-11-22	2018
4234	Legatum	2018-05-22	2018
4234	Cream Esports	2018-12-20	2019
4234	Rainbow7	2019-07-23	2019
4234	Coscu Army	2020-02-03	2023-11-19
4234	Pampas	2021-05-14	2022
4234	KRÜ Esports	2022-01-13	2022
4234	KRÜ Esports	2022-05-10	2022
4234	Globant Emerald	2023-01-18	2023
4234	Globant Emerald	2023-05-19	2023-11-19
4235	Malvinas Gaming	2019-11-05	2019
4235	Furious Argentina	2020-01-18	2020
4235	Isurus Academy	2020-05-31	2020
4235	Boca Juniors	2021-01-26	2021
4235	Pampas	2021-05-14	2022
4235	9z Team	2022-11-03	2023
4235	Boca Juniors	2023-01-18	2023
4235	EBRO	2023-05-22	2023-11-19
4236	Cream Esports	2019-09-04	2023-11-19
4236	Undead Gaming	2019-11-04	2020
4236	Isurus Academy	2020-05-31	2020
4236	Isurus	2020-12-18	2022
4236	Pampas	2021-05-14	2021
4236	Boca Juniors	2021-11-04	2022
4236	Undead Gaming	2022-01-20	2022
4236	KRÜ Esports	2022-05-10	2022
4236	Maycam Evolve	2023-01-18	2023
4236	EBRO	2023-05-22	2023-11-19
4237	Rebirth eSports	2019-11-07	2020
4237	Isurus Academy	2020-05-31	2020
4237	Santiago Wanderers	2020-10-30	2020
4237	Stone Movistar	2020-12-28	2022
4237	Globant Emerald	2022-05-26	2022
4237	9z Team	2022-11-03	2022
4237	EBRO	2023-01-17	2023
4237	EBRO	2023-05-22	2023
4238	EBRO	2021-01-27	2021
4238	Santiago Wanderers	2021-10-25	2021
4238	Supay Gaming	2022-01-21	2022
4238	Wolf Club Esports	2022-02-15	2022
4238	Pampas	2022-05-18	2022
4238	Pampas	2022-11-03	2022
4238	Boca Juniors	2023-01-18	2023
4238	EBRO	2023-05-22	2023
4239	Dark Horse	2021-01-04	2021
4239	Pampas	2021-05-14	2021
4239	Stone Movistar	2021-11-04	2022
4239	River Plate	2022-05-17	2022
4239	PRIMATE	2022-11-02	2022
4239	River Plate	2023-01-18	2023
4239	EBRO	2023-05-22	2023
4240	Furious Argentina	2020-11-09	2020
4240	Santiago Wanderers	2020-12-23	2021
4240	Maycam Evolve	2021-05-19	2021
4240	Boca Juniors	2021-11-04	2022
4240	River Plate	2023-01-18	2023
4240	EBRO	2023-05-22	2023
4242	Coscu Army	2018-09-27	2023-11-19
4242	Nocturns Gaming	2019-01-13	2019
4242	Undead Gaming	2019-05-23	2019
4242	Coliseo Dragons	2020-01-22	2020
4242	Malvinas Gaming	2020-02-26	2020
4242	Furious Argentina	2020-05-17	2020
4242	Nocturns Gaming	2020-11-10	2020
4242	Boca Juniors	2021-01-26	2022
4242	XTEN Esports	2022-05-15	2022
4242	19esports	2022-12-27	2023
4242	PRIMATE	2023-05-30	2023-11-19
4243	Instinct Gaming	2020-04-28	2020
4243	LVP	2021-01-28	2022
4243	LVP	2023-01-12	2023-11-19
4244	Renegades of Hell		2023-11-19
4244	Royal Paladin Eclipse	2013-09-15	2013
4244	Kaos Latin Gamers	2014-12-23	2016
4244	Furious Gaming	2016-11-22	2017
4244	Rebirth eSports	2020-01-28	2020
4244	Arctic Mexico	2020-07-14	2021
4244	LVP	2023-05-28	2023-11-19
4245	OG Esports	2019-01-14	2023-11-19
4245	Infinity Costa Rica	2019-01-14	2019
4245	Estral Esports	2019-10-08	2019
4245	Pixel Esports Club	2019-11-29	2020
4245	Furious Gaming	2020-12-11	2021
4245	INFINITY	2021-12-16	2022
4245	Bandits Gaming	2023-05-21	2023
4246	Ordo Equitum	2018-07-04	2018
4246	MADL Mexico	2019-01-03	2019
4246	Anáhuac Esports	2019-10-16	2020
4246	Cream Real Betis	2020-01-22	2020
4246	Team Aze	2020-06-06	2021
4246	The Kings	2022-01-13	2023
4246	Bandits Gaming	2023-06-16	2023
4247	Predators Esports	2016-05-23	2018
4247	6Sense	2018-05-28	2018
4247	Cream Real Betis	2019-01-16	2020
4247	Six Karma	2022-05-09	2022
4247	PÊEK Gaming	2022-12-27	2023
4247	Bandits Gaming	2023-05-20	2023
4248	MaD Gaming MX	2014-11-08	2014
4248	ZAGA Talent	2016-02-21	2017
4248	Space eSports	2017-01-08	2017
4248	Fuego	2017-12-11	2018
4248	LoL Academia	2018-06-11	2018
4248	Just Toys Gaming	2018-07-04	2018
4248	ESTORM	2019-01-11	2019
4248	Arctic Mexico	2019-05-01	2020
4248	Team Aze	2020-01-14	2020
4248	Janus Vipers	2021-03-01	2021
4248	Six Karma	2021-12-18	2022
4248	The Kings	2022-04-23	2022
4248	19esports	2022-12-25	2023
4248	Bandits Gaming	2023-05-20	2023
4249	Loto Gaming	2018-12-28	2019
4249	Low Pressur3	2020-02-20	2020
4249	OG Esports	2020-03-21	2020
4249	Zwan Colombia	2020-06-03	2021
4249	Bandits Gaming	2021-01-31	2021
4249	Braves Rising	2021-11-02	2022
4249	Braves Rising	2022-05-16	2022
4249	Bandits Gaming	2023-01-10	2023-11-19
4250	Spirituals	2020-06-04	2021
4250	Zeu5 Bogota	2021-11-01	2022
4250	Spirituals	2022-10-28	2023
4250	Fuego	2023-01-10	2023-11-19
4251	We Talent	2021-01-11	2021
4251	Six Karma	2021-12-19	2022
4251	Globant Emerald	2022-07-22	2022
4251	Fuego	2023-01-10	2023
4251	Bandits Gaming	2023-05-20	2023
4251	Fuego	2023-06-16	2023-11-19
4252	INFINITY	2017-05-17	2017
4252	6Sense	2017-11-12	2018
4252	Predators Esports	2018-05-25	2018
4252	Kaos Latin Gamers	2018-11-30	2019
4252	Kaos Latin Gamers	2019-05-10	2019
4252	Furious Gaming	2019-12-01	2020
4252	Estral Esports	2020-06-03	2020
4252	Team Aze	2020-11-09	2021
4252	Zeu5 Bogota	2021-05-13	2021
4252	Zeu5 Bogota	2021-11-01	2022
4252	Braves Rising	2022-07-04	2022
4252	Braves Rising	2022-10-21	2022
4252	Fuego	2023-01-10	2023-11-19
4253	DP5 Makios	2019-02-27	2019
4253	Ethernum Esports	2019-12-24	2020
4253	TFK	2020-06-06	2021
4253	TFK	2021-11-08	2021
4253	Braves Rising	2022-07-04	2022
4253	Braves Rising	2022-10-21	2022
4253	Fuego	2023-01-10	2023-11-19
4254	Kaizen Esports	2020-01-15	2020
4254	Zwan Colombia	2020-03-30	2021
4254	Wygers Colombia	2021-01-08	2021
4254	Braves Rising	2021-07-05	2021
4254	Spirituals	2021-11-09	2022
4254	Zeu5 Bogota	2022-01-15	2022
4254	Fuego	2023-01-10	2023
4255	Newstar	2020-01-31	2020
4255	Furious Chile	2020-05-17	2020
4255	ODIN Gaming	2021-01-08	2021
4255	Zeu5 Bogota	2021-05-19	2021
4255	Supay Gaming	2021-09-21	2022
4255	Santiago Wanderers	2022-01-10	2022
4255	Movistar Optix	2022-05-23	2022
4255	Leviatan	2023-01-12	2023
4255	Fuego	2023-05-24	2023
4256	Regular Team	2016-03-28	2016
4256	Dash9 Gaming	2016-06-21	2018
4256	Furious Gaming	2018-12-07	2019
4256	Pixel Esports Club	2019-05-09	2019
4256	Team Aze	2020-01-14	2020
4256	Janus Vipers	2021-01-31	2021
4256	EBRO	2022-01-18	2022
4256	Osaka	2022-10-26	2022
4256	Spectacled Bears	2022-12-28	2023
4256	Tomorrow Esports	2023-05-21	2023-11-19
4257	We Talent	2021-08-29	2023-11-19
4257	Atheris Esports	2022-01-08	2022
4257	Spirituals	2022-03-28	2022
4257	Tomorrow Esports	2022-05-09	2022
4257	Leviatan	2023-01-12	2023
4257	Tomorrow Esports	2023-02-22	2023
4257	Tomorrow Esports	2023-05-21	2023
4258	Instinct Gaming	2018-06-04	2020
4258	Kaos Latin Gamers	2020-05-17	2020
4258	Instinct Gaming	2020-10-02	2021
4258	Movistar Optix	2021-05-19	2021
4258	Incubus	2021-11-19	2021
4258	Six Karma	2021-12-17	2022
4258	Incubus	2022-05-16	2022
4258	19esports	2022-12-24	2023
4258	Tomorrow Esports	2023-05-21	2023
4259	Darkness Eagles	2017-10-30	2017
4259	x6tence Mexico	2018-12-28	2019
4259	Estral Esports	2019-05-19	2019
4259	ESTORM	2020-01-22	2020
4259	INFINITY	2020-06-11	2020
4259	Zeu5 Bogota	2021-01-06	2021
4259	Atheris Esports	2021-12-13	2022
4259	Tomorrow Esports	2023-01-06	2023
4259	Waia Snikt	2023-05-22	2023
4259	Tomorrow Esports	2023-06-16	2023-11-19
4260	Feint Gaming	2018-06-23	2019
4260	XTEN Mexico	2019-01-11	2019
4260	XTEN Esports	2019-05-09	2020
4260	Pixel Esports Club	2020-05-31	2020
4260	Savage	2021-01-26	2021
4260	Atheris Esports	2021-12-16	2022
4260	Maycam Evolve	2022-06-02	2022
4260	Tomorrow Esports	2023-05-21	2023-11-19
4261	Deliverance Peru	2022-01-18	2022
4261	Arctic Mexico	2022-05-09	2022
4261	Atheris Esports	2022-06-30	2022
4261	Meta Gaming	2022-11-01	2023
4261	Tomorrow Esports	2023-01-08	2023
4261	Tomorrow Esports	2023-05-21	2023
4262	Goat Esports	2022-02-13	2022
4262	Aurelius Esports	2022-05-11	2022
4262	Braves Rising	2022-10-21	2022
4262	Atheris Esports	2022-12-15	2023
4262	Descuydado Aucas	2023-05-23	2023-11-19
4263	Team Quetzal	2013-12-08	2023-11-19
4263	Satori Red	2014-09-12	2014
4263	Satori	2015-02-25	2015
4263	Just Toys Havoks	2015-05-11	2016
4263	Gaming Gaming	2016-12-18	2017
4263	Just Toys Havoks	2017-11-24	2018
4263	Lyon Gaming	2018-02-10	2018
4263	Predators Esports	2018-07-13	2018
4263	Cream Mexico	2018-12-15	2019
4263	Estral Esports	2019-10-08	2020
4263	LDM Mexico	2020-10-31	2021
4263	Estral Esports	2021-04-22	2021
4263	Kaos Latin Gamers	2021-07-16	2021
4263	Six Karma	2021-12-19	2022
4263	Atomic México	2022-05-09	2022
4263	19esports	2022-12-23	2023
4263	Fuego	2023-05-24	2023
4263	Descuydado Aucas	2023-07-01	2023
4264	INFINITY	2016-04-23	2016
4264	6Sense	2017-01-05	2017
4264	PL Gaming	2017-05-01	2017
4264	Zoltak Legion	2017-05-23	2023-11-19
4264	Predators Esports	2017-12-17	2018
4264	Pixel Esports Club	2018-05-26	2018
4264	XTEN Esports	2018-12-13	2019
4264	Infinity Costa Rica	2019-03-31	2020
4264	Estral Esports	2019-10-08	2020
4264	OG Esports	2020-03-23	2020
4264	LDM Mexico	2020-10-31	2020
4264	Fatal Ambition	2021-01-31	2021
4264	Janus Vipers	2021-04-21	2021
4264	Saprissa Esports	2021-12-28	2022
4264	Spirituals	2022-10-28	2022
4264	Mezexis Esports	2022-12-30	2023
4264	Descuydado Aucas	2023-05-23	2023
4265	Kaos Latin Gamers	2021-06-07	2021
4265	River Plate	2022-01-24	2022
4265	Estral Esports	2022-05-24	2023
4265	PÊEK Gaming	2023-01-18	2023
4265	Descuydado Aucas	2023-05-23	2023
4266	NOCTA	2021-02-08	2021
4266	Spirituals	2021-05-20	2021
4266	The Kings	2022-01-13	2023
4266	Leviatan	2023-02-09	2023
4266	Fuego	2023-06-10	2023
4266	Descuydado Aucas	2023-07-01	2023
4267	Deliverance Esports	2019-06-01	2020
4267	Deliverance Peru	2020-01-20	2021
4267	Deliverance Esports	2020-03-29	2020
4267	Instinct Gaming	2021-05-18	2021
4267	Pirate Dream	2021-11-05	2021
4267	9z Team	2022-01-19	2022
4267	Zylant Esports	2022-05-01	2022
4267	Cruzados Esports	2022-11-01	2022
4267	Atheris Esports	2022-12-28	2023
4267	Descuydado Aucas	2023-05-23	2023-11-19
4268	Beast Esports	2020-03-28	2020
